Id,Label,Total characters,Digit percentage,Letter percentage,Uppercase percentage,Total number of sentences,Char frequency - a_x,Char frequency - b_x,Char frequency - c_x,Char frequency - d_x,Char frequency - e_x,Char frequency - f_x,Char frequency - g_x,Char frequency - h_x,Char frequency - i_x,Char frequency - j_x,Char frequency - k_x,Char frequency - l_x,Char frequency - m_x,Char frequency - n_x,Char frequency - o_x,Char frequency - p_x,Char frequency - q_x,Char frequency - r_x,Char frequency - s_x,Char frequency - t_x,Char frequency - u_x,Char frequency - v_x,Char frequency - w_x,Char frequency - x_x,Char frequency - y_x,Char frequency - z_x,Common char bigram 1,Common char bigram 2,Common char bigram 3,Common char bigram 4,Common char bigram 5,Common char bigram 6,Common char bigram 7,Common char bigram 8,Common char bigram 9,Common char bigram 10,Common char bigram 11,Common char bigram 12,Common char bigram 13,Common char bigram 14,Common char bigram 15,Common char bigram 16,Common char bigram 17,Common char bigram 18,Common char bigram 19,Common char bigram 20,Common char bigram 21,Common char bigram 22,Common char bigram 23,Common char bigram 24,Common char bigram 25,Common char bigram 26,Common char bigram 27,Common char bigram 28,Common char bigram 29,Common char bigram 30,Common char bigram 31,Common char bigram 32,Common char bigram 33,Common char bigram 34,Common char bigram 35,Common char bigram 36,Common char bigram 37,Common char bigram 38,Common char bigram 39,Common char bigram 40,Common char trigram 1,Common char trigram 2,Common char trigram 3,Common char trigram 4,Common char trigram 5,Common char trigram 6,Common char trigram 7,Common char trigram 8,Common char trigram 9,Common char trigram 10,Common char trigram 11,Common char trigram 12,Common char trigram 13,Common char trigram 14,Common char trigram 15,Common char trigram 16,Common char trigram 17,Common char trigram 18,Common char trigram 19,Common char trigram 20,Common char trigram 21,Common char trigram 22,Common char trigram 23,Common char trigram 24,Common char trigram 25,Common char trigram 26,Common char trigram 27,Common char trigram 28,Common char trigram 29,Common char trigram 30,Common char trigram 31,Common char trigram 32,Common char trigram 33,Common char trigram 34,Common char trigram 35,Common char trigram 36,Common char trigram 37,Common char trigram 38,Common char trigram 39,Common char trigram 40,Digit frequency - 0,Digit frequency - 1,Digit frequency - 2,Digit frequency - 3,Digit frequency - 4,Digit frequency - 5,Digit frequency - 6,Digit frequency - 7,Digit frequency - 8,Digit frequency - 9,Char frequency - a_y,Char frequency - b_y,Char frequency - c_y,Char frequency - d_y,Char frequency - e_y,Char frequency - f_y,Char frequency - g_y,Char frequency - h_y,Char frequency - i_y,Char frequency - j_y,Char frequency - k_y,Char frequency - l_y,Char frequency - m_y,Char frequency - n_y,Char frequency - o_y,Char frequency - p_y,Char frequency - q_y,Char frequency - r_y,Char frequency - s_y,Char frequency - t_y,Char frequency - u_y,Char frequency - v_y,Char frequency - w_y,Char frequency - x_y,Char frequency - y_y,Char frequency - z_y,Total words,Average words per sentence,Average POS types per sentence,POS to unique words ratio,Total stopwords,Average stopwords per sentence,Most frequent POS unigrams 1,Most frequent POS unigrams 2,Most frequent POS unigrams 3,Most frequent POS unigrams 4,Most frequent POS unigrams 5,Most frequent POS unigrams 6,Most frequent POS unigrams 7,Most frequent POS unigrams 8,Most frequent POS unigrams 9,Most frequent POS unigrams 10,Most frequent POS unigrams 11,Most frequent POS unigrams 12,Most frequent POS unigrams 13,Most frequent POS unigrams 14,Most frequent POS unigrams 15,Most frequent POS unigrams 16,Most frequent POS unigrams 17,Most frequent POS unigrams 18,Most frequent POS unigrams 19,Most frequent POS unigrams 20,Most frequent POS unigrams 21,Most frequent POS unigrams 22,Most frequent POS unigrams 23,Most frequent POS unigrams 24,Most frequent POS unigrams 25,Most frequent POS unigrams 26,Most frequent POS unigrams 27,Most frequent POS unigrams 28,Most frequent POS unigrams 29,Most frequent POS unigrams 30,Most frequent POS unigrams 31,Most frequent POS unigrams 32,Most frequent POS bigrams 1,Most frequent POS bigrams 2,Most frequent POS bigrams 3,Most frequent POS bigrams 4,Most frequent POS bigrams 5,Most frequent POS bigrams 6,Most frequent POS bigrams 7,Most frequent POS bigrams 8,Most frequent POS bigrams 9,Most frequent POS bigrams 10,Most frequent POS bigrams 11,Most frequent POS bigrams 12,Most frequent POS bigrams 13,Most frequent POS bigrams 14,Most frequent POS bigrams 15,Most frequent POS bigrams 16,Most frequent POS trigrams 1,Most frequent POS trigrams 2,Most frequent POS trigrams 3,Most frequent POS trigrams 4,Most frequent POS trigrams 5,Most frequent POS trigrams 6,Most frequent POS trigrams 7,Most frequent POS trigrams 8,Total sentences,Average sentence length
90,Chatgpt,1630,0.0,0.8128834355828221,0.007361963190184049,12,123,9,53,39,180,20,16,58,95,2,8,53,50,125,119,27,0,69,68,115,30,20,21,1,23,1,69,44,43,32,31,29,27,27,25,25,24,22,20,20,19,19,18,18,18,18,18,17,17,17,16,16,16,16,16,16,16,15,15,15,15,14,13,13,13,13,20,16,16,16,15,14,13,13,13,12,12,12,12,11,11,11,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,123,9,53,39,180,20,16,58,95,2,8,53,50,125,119,27,0,69,68,115,30,20,21,1,23,1,277,23.083333333333332,23.166666666666668,2.0,139,11.583333333333334,44,35,23,22,21,19,18,18,15,14,10,9,8,6,5,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,14,13,12,8,8,7,7,7,6,6,6,6,5,5,5,5,6,6,5,5,4,3,3,3,12,134.91666666666666
91,Chatgpt,1812,0.0,0.8068432671081678,0.026490066225165563,13,117,22,51,63,170,31,21,51,155,0,17,76,43,118,122,14,5,75,90,105,50,23,27,0,16,0,51,47,41,39,37,34,34,27,27,26,25,23,23,21,21,21,21,20,20,20,20,20,20,18,17,17,17,16,16,16,16,16,15,15,14,14,14,13,13,13,22,19,19,18,16,15,15,14,14,14,13,13,13,13,11,11,11,10,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,117,22,51,63,170,31,21,51,155,0,17,76,43,118,122,14,5,75,90,105,50,23,27,0,16,0,317,24.384615384615383,24.384615384615383,2.348148148148148,150,11.538461538461538,67,36,35,28,20,18,17,15,14,14,10,8,7,6,6,5,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,17,15,15,14,13,12,11,10,8,8,7,7,6,6,5,5,10,8,7,6,6,6,5,5,13,138.46153846153845
92,Chatgpt,1475,0.0,0.8074576271186441,0.02440677966101695,13,121,13,37,57,150,25,25,55,87,0,7,59,33,81,89,16,3,79,81,81,34,15,25,0,18,0,50,38,33,31,30,28,26,26,22,22,21,20,19,19,18,17,16,15,15,15,15,15,15,14,14,14,13,12,12,12,11,11,11,11,11,11,10,10,10,10,20,17,17,16,16,14,11,11,10,10,10,10,10,10,8,8,8,8,8,8,8,8,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,121,13,37,57,150,25,25,55,87,0,7,59,33,81,89,16,3,79,81,81,34,15,25,0,18,0,255,19.615384615384617,19.615384615384617,1.9921875,123,9.461538461538462,61,30,20,20,17,16,13,12,10,9,8,8,7,7,4,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,16,14,11,10,9,9,8,8,8,7,6,5,5,5,5,5,8,6,6,4,4,4,4,3,13,112.53846153846153
93,Chatgpt,2187,0.0,0.8331047096479195,0.013717421124828532,10,139,29,74,73,208,45,41,62,193,1,22,60,34,166,123,35,7,87,146,139,77,20,22,2,16,1,64,55,53,51,47,45,43,33,31,31,30,28,27,26,25,24,24,23,23,22,22,22,21,21,21,20,20,20,19,19,19,18,17,17,17,17,17,16,16,15,27,25,25,24,21,19,19,18,18,17,16,16,16,15,15,13,13,11,11,11,11,11,11,11,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,139,29,74,73,208,45,41,62,193,1,22,60,34,166,123,35,7,87,146,139,77,20,22,2,16,1,344,34.4,34.5,2.4295774647887325,152,15.2,56,38,38,32,28,23,23,19,14,13,11,10,6,6,6,4,4,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,16,14,14,13,12,11,11,10,9,9,8,8,8,8,8,7,8,8,7,6,6,6,5,5,10,217.8
94,Chatgpt,2019,0.0,0.8103021297672115,0.0079247152055473,13,157,13,54,36,202,32,41,80,139,3,3,71,29,150,109,34,1,104,80,137,40,30,49,7,34,1,56,55,50,49,46,43,40,38,37,35,35,35,33,32,29,28,26,24,24,23,22,22,21,21,21,19,19,19,18,17,17,17,17,16,15,15,15,15,14,14,30,27,21,21,21,20,19,19,18,18,16,15,15,14,14,14,14,13,12,11,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,157,13,54,36,202,32,41,80,139,3,3,71,29,150,109,34,1,104,80,137,40,30,49,7,34,1,345,26.53846153846154,26.615384615384617,2.1226993865030677,168,12.923076923076923,73,61,32,30,22,21,17,12,12,12,11,10,9,7,6,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,30,25,17,16,13,10,9,9,9,8,8,7,7,6,6,5,15,15,10,7,6,5,5,5,13,154.3846153846154
95,Chatgpt,1979,0.0,0.8191005558362809,0.008590197069226882,17,137,27,42,50,190,33,38,58,138,1,4,60,66,126,154,44,10,101,109,152,30,23,9,3,16,0,57,46,46,42,41,39,39,34,30,30,30,29,28,27,26,26,25,25,24,23,23,23,22,22,22,21,21,21,20,20,20,18,17,17,17,17,16,16,16,16,30,28,26,25,21,20,17,16,16,16,15,15,15,15,15,15,15,13,13,12,12,12,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,137,27,42,50,190,33,38,58,138,1,4,60,66,126,154,44,10,101,109,152,30,23,9,3,16,0,322,18.941176470588236,19.11764705882353,2.372262773722628,164,9.647058823529411,52,44,42,40,21,19,18,17,14,13,13,6,5,5,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,19,17,16,12,10,10,10,9,7,7,7,7,7,7,6,5,15,7,5,5,5,5,5,5,17,115.47058823529412
96,Chatgpt,1644,0.0,0.8132603406326034,0.010948905109489052,16,135,17,57,43,151,29,24,53,105,1,2,61,30,121,99,38,0,89,77,118,34,15,16,4,18,0,52,47,46,36,33,33,32,30,29,28,23,22,22,22,22,20,20,18,18,17,17,16,16,15,15,15,14,13,13,13,13,13,13,13,13,13,12,12,12,12,19,16,15,15,15,15,13,13,13,12,12,12,12,12,12,11,11,11,10,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,135,17,57,43,151,29,24,53,105,1,2,61,30,121,99,38,0,89,77,118,34,15,16,4,18,0,277,17.3125,17.375,2.224,129,8.0625,53,38,29,27,24,21,14,13,13,13,9,5,4,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,15,15,10,9,9,8,6,6,6,5,5,5,4,4,11,9,7,7,6,5,4,4,16,101.8125
97,Chatgpt,2010,0.0,0.8338308457711443,0.00945273631840796,13,123,29,57,53,221,37,31,65,149,0,6,69,33,147,133,42,2,99,114,155,48,24,16,6,14,3,63,41,41,40,38,33,32,31,30,30,30,29,28,28,27,25,25,23,23,22,22,21,21,20,20,20,20,18,18,18,17,17,17,17,16,16,16,16,16,15,29,26,18,17,16,15,15,15,15,14,13,13,13,12,11,11,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,8,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,123,29,57,53,221,37,31,65,149,0,6,69,33,147,133,42,2,99,114,155,48,24,16,6,14,3,302,23.23076923076923,23.23076923076923,1.875776397515528,135,10.384615384615385,59,48,35,31,24,15,13,12,9,9,8,8,7,7,5,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,16,12,12,11,10,10,10,6,6,6,6,6,5,5,5,11,8,6,6,6,5,4,4,13,153.69230769230768
98,Chatgpt,1845,0.0,0.8070460704607046,0.008672086720867209,14,122,13,44,59,173,33,44,62,134,3,13,50,44,103,108,37,0,95,92,143,32,16,22,8,37,2,56,48,45,45,38,37,36,32,32,32,29,28,28,25,25,25,24,23,22,21,19,19,19,19,18,18,18,17,17,16,16,16,15,15,14,14,14,14,13,13,30,28,25,24,21,18,17,16,16,16,15,13,13,13,12,12,11,11,11,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,122,13,44,59,173,33,44,62,134,3,13,50,44,103,108,37,0,95,92,143,32,16,22,8,37,2,318,22.714285714285715,22.857142857142858,2.0779220779220777,147,10.5,53,39,30,27,25,22,21,20,16,15,13,9,7,5,5,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,16,12,12,11,11,10,8,7,7,7,6,6,6,6,5,5,6,6,5,5,5,5,4,4,14,130.85714285714286
99,Chatgpt,2740,0.0010948905109489052,0.8171532846715328,0.008029197080291971,19,185,29,94,102,293,45,37,123,151,4,9,83,35,167,166,40,3,148,144,239,71,15,21,4,30,1,102,75,72,71,57,54,53,46,43,40,40,38,36,35,35,34,33,32,31,31,29,29,28,28,27,26,25,25,25,24,24,24,23,23,21,21,21,20,19,19,56,49,32,21,21,21,21,21,20,20,19,19,19,18,18,18,18,18,17,17,17,17,17,16,16,15,15,15,15,14,13,13,13,12,12,12,12,12,11,11,0,1,1,1,0,0,0,0,0,0,185,29,94,102,293,45,37,123,151,4,9,83,35,167,166,40,3,148,144,239,71,15,21,4,30,1,447,23.526315789473685,23.842105263157894,2.4486486486486485,223,11.736842105263158,67,54,44,40,38,31,21,20,19,16,16,16,16,13,9,7,7,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,20,19,14,13,13,13,12,11,10,10,9,9,9,8,7,6,10,9,7,6,6,6,4,4,19,143.26315789473685
127,Human,1705,0.0,0.8082111436950147,0.011143695014662757,16,132,16,31,35,195,32,20,80,93,1,5,71,35,107,84,22,1,90,103,129,37,16,20,7,16,0,66,53,52,38,35,34,32,28,25,24,24,24,22,22,21,21,21,21,20,19,19,18,18,17,17,17,16,16,15,15,15,15,14,14,14,14,14,14,13,13,44,31,23,14,14,13,12,11,10,10,10,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,132,16,31,35,195,32,20,80,93,1,5,71,35,107,84,22,1,90,103,129,37,16,20,7,16,0,292,18.25,18.375,2.0,156,9.75,45,44,38,29,27,22,15,10,9,9,8,7,6,6,4,4,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,19,18,11,10,9,9,8,8,8,7,7,6,5,5,5,5,10,9,7,5,4,4,4,3,16,105.625
128,Human,2676,0.0,0.8228699551569507,0.011210762331838564,18,180,31,78,80,223,45,69,97,177,1,6,73,50,189,173,42,0,147,133,227,67,40,28,1,45,0,79,77,64,63,62,51,48,46,45,40,39,38,37,37,35,34,33,32,30,28,28,28,27,26,25,24,24,24,23,22,22,22,21,21,20,20,19,19,19,19,53,34,28,28,28,25,22,20,20,19,19,19,19,17,17,17,17,17,17,16,15,15,15,14,14,14,14,14,13,13,13,12,12,12,11,11,10,10,10,9,0,0,0,0,0,0,0,0,0,0,180,31,78,80,223,45,69,97,177,1,6,73,50,189,173,42,0,147,133,227,67,40,28,1,45,0,433,24.055555555555557,24.61111111111111,2.150485436893204,224,12.444444444444445,105,68,58,34,30,20,17,14,13,12,11,11,11,10,9,3,3,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,34,31,29,17,17,16,16,9,8,8,8,8,8,8,7,7,15,14,12,11,11,9,8,7,18,147.72222222222223
129,Human,1836,0.0,0.8186274509803921,0.008714596949891068,16,128,25,67,58,143,25,23,52,145,0,11,79,20,80,117,35,0,91,107,159,51,29,13,0,45,0,50,48,47,41,38,37,32,31,28,28,27,27,26,25,24,23,22,22,22,21,21,21,20,19,19,19,19,19,19,18,18,18,17,17,17,15,14,14,14,13,23,20,18,18,17,17,17,16,15,15,14,14,14,14,13,13,13,13,13,13,13,12,11,11,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,128,25,67,58,143,25,23,52,145,0,11,79,20,80,117,35,0,91,107,159,51,29,13,0,45,0,303,18.9375,19.1875,2.3257575757575757,136,8.5,56,36,33,31,30,24,20,18,15,9,7,4,4,4,3,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,18,18,12,11,10,9,9,8,8,8,8,7,7,6,6,6,8,6,6,6,5,5,4,4,16,113.8125
130,Human,1996,0.0,0.7970941883767535,0.01503006012024048,23,130,20,36,37,202,33,49,51,113,1,9,86,33,109,137,54,0,96,91,143,62,33,41,2,23,0,70,69,42,35,34,33,33,32,31,31,30,28,27,26,25,23,23,23,22,22,20,20,20,20,19,19,19,19,19,17,17,17,17,17,16,16,16,16,15,14,26,25,19,19,17,16,16,16,15,15,14,14,14,14,13,13,13,13,12,12,11,11,11,11,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,130,20,36,37,202,33,49,51,113,1,9,86,33,109,137,54,0,96,91,143,62,33,41,2,23,0,363,15.782608695652174,15.826086956521738,2.3636363636363638,175,7.608695652173913,57,57,31,30,27,23,22,20,16,14,11,10,9,6,6,5,4,4,3,3,2,1,1,1,0,0,0,0,0,0,0,0,25,21,18,13,12,11,10,9,7,7,6,6,6,5,5,5,19,5,5,5,5,5,4,4,23,85.82608695652173
131,Human,2271,0.00044033465433729633,0.7987670629678556,0.012769704975781594,23,130,19,74,55,235,47,27,111,131,1,10,80,71,127,132,29,0,89,143,163,44,20,23,6,46,1,63,62,60,53,49,49,42,40,40,38,36,35,32,29,29,28,26,25,25,24,24,23,22,22,21,21,21,19,19,19,19,18,17,17,16,16,14,14,14,13,43,34,16,16,16,15,14,13,13,13,13,13,13,12,12,12,12,12,11,11,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,0,0,1,0,0,0,0,0,0,0,130,19,74,55,235,47,27,111,131,1,10,80,71,127,132,29,0,89,143,163,44,20,23,6,46,1,409,17.782608695652176,18.652173913043477,2.523529411764706,237,10.304347826086957,73,58,42,34,33,25,22,22,21,17,17,13,11,10,7,6,6,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,24,23,18,15,11,10,10,9,9,9,9,8,7,7,7,7,13,10,9,8,6,6,5,5,23,97.73913043478261
132,Human,2666,0.0,0.7888222055513878,0.019504876219054765,18,205,24,45,82,273,34,41,131,157,2,20,83,72,143,141,34,2,109,116,186,47,30,76,6,42,2,90,78,73,58,53,51,51,49,47,44,39,37,34,34,32,32,31,31,31,29,29,29,29,28,26,23,23,22,22,21,21,21,20,19,19,19,18,18,18,17,40,32,26,25,22,21,19,19,19,18,18,18,17,16,16,15,14,13,13,12,12,12,11,11,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,205,24,45,82,273,34,41,131,157,2,20,83,72,143,141,34,2,109,116,186,47,30,76,6,42,2,514,28.555555555555557,28.77777777777778,2.007751937984496,280,15.555555555555555,78,66,42,39,37,34,28,28,23,19,18,17,15,14,14,13,9,7,6,3,3,2,2,0,0,0,0,0,0,0,0,0,22,18,14,14,13,12,10,10,9,9,9,8,8,7,7,6,15,7,5,5,4,4,4,4,18,147.16666666666666
133,Human,1286,0.0,0.8118195956454122,0.013219284603421462,17,89,23,24,64,151,13,32,40,60,3,11,39,13,74,76,16,0,72,91,78,31,8,24,0,12,0,42,42,33,30,26,24,24,23,20,18,18,18,17,17,16,16,16,15,14,14,14,14,13,13,12,12,12,12,12,12,12,12,11,11,11,11,10,10,10,10,16,15,15,15,15,14,13,12,12,12,11,11,10,10,10,10,10,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,89,23,24,64,151,13,32,40,60,3,11,39,13,74,76,16,0,72,91,78,31,8,24,0,12,0,219,12.882352941176471,13.294117647058824,1.8373983739837398,94,5.529411764705882,33,25,20,19,17,16,13,12,12,12,11,7,5,5,4,4,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,12,11,9,7,7,6,6,6,5,5,4,4,4,3,3,3,4,4,4,3,3,3,3,3,17,74.70588235294117
134,Human,1901,0.0,0.8032614413466597,0.017359284587059442,14,137,36,37,42,166,23,35,85,129,1,9,62,40,106,121,39,3,81,91,164,34,14,37,2,33,0,74,55,52,43,42,38,35,34,29,29,28,27,26,24,23,23,22,22,21,21,19,19,19,18,18,17,16,16,16,16,16,15,15,14,14,14,14,14,14,14,43,31,27,22,22,21,19,15,13,11,11,11,11,11,11,11,11,11,10,10,9,9,9,9,9,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,137,36,37,42,166,23,35,85,129,1,9,62,40,106,121,39,3,81,91,164,34,14,37,2,33,0,344,24.571428571428573,24.714285714285715,2.3537414965986394,182,13.0,54,43,34,28,26,22,21,19,17,13,10,9,7,7,6,5,5,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,18,16,15,12,12,11,9,7,6,6,6,5,5,5,5,4,8,7,6,6,5,4,4,4,14,134.85714285714286
135,Human,2115,0.0,0.8156028368794326,0.01182033096926714,22,99,22,78,37,228,31,46,79,101,0,11,79,35,117,148,40,2,148,79,173,88,19,18,2,44,1,87,73,55,48,47,38,37,33,30,28,28,27,26,26,26,25,25,25,23,23,22,21,21,21,21,20,20,20,19,19,19,18,18,18,18,17,17,16,16,16,51,44,29,23,20,20,20,19,19,19,19,19,19,19,19,19,15,15,13,12,12,11,11,11,11,11,11,10,10,10,9,9,9,9,9,9,9,8,8,8,0,0,0,0,0,0,0,0,0,0,99,22,78,37,228,31,46,79,101,0,11,79,35,117,148,40,2,148,79,173,88,19,18,2,44,1,348,15.818181818181818,16.09090909090909,2.3758389261744965,167,7.590909090909091,73,37,36,33,23,23,19,17,17,16,12,10,8,7,5,4,4,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,24,18,17,15,12,12,10,10,9,9,6,6,6,6,5,5,10,10,10,6,6,5,5,4,22,95.18181818181819
136,Human,3955,0.0,0.8123893805309734,0.009355246523388117,26,227,33,100,116,409,79,43,139,296,2,11,147,128,211,261,58,1,175,217,279,93,56,56,9,65,2,104,103,71,67,66,66,63,63,59,54,54,53,52,52,50,49,48,48,47,44,43,43,42,41,41,40,40,39,38,38,38,38,35,35,35,34,33,32,30,29,44,42,35,34,28,28,27,27,26,26,26,26,25,24,23,22,22,22,20,19,19,19,19,18,18,18,17,17,17,17,17,16,16,16,16,16,15,15,15,15,0,0,0,0,0,0,0,0,0,0,227,33,100,116,409,79,43,139,296,2,11,147,128,211,261,58,1,175,217,279,93,56,56,9,65,2,651,25.03846153846154,25.153846153846153,2.422222222222222,306,11.76923076923077,129,94,61,51,47,41,29,28,24,24,21,18,16,15,12,12,11,5,4,4,3,1,1,1,1,0,0,0,0,0,0,0,40,39,22,20,18,18,17,14,14,13,13,12,11,9,9,9,19,12,10,8,8,8,8,8,26,151.15384615384616
137,Human,2309,0.0,0.8025119099177133,0.012126461671719359,26,178,31,49,52,209,39,66,82,122,0,11,113,49,141,147,25,0,129,100,155,56,13,49,0,36,1,70,63,55,44,44,39,38,38,38,35,32,31,30,30,29,28,28,27,26,24,24,24,24,23,23,22,22,22,21,21,19,18,18,18,18,18,17,17,17,17,38,31,20,17,17,16,16,15,15,15,15,15,14,13,13,13,13,13,13,12,12,12,12,12,12,12,11,11,11,11,11,11,11,10,10,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,178,31,49,52,209,39,66,82,122,0,11,113,49,141,147,25,0,129,100,155,56,13,49,0,36,1,408,15.692307692307692,15.73076923076923,2.210810810810811,193,7.423076923076923,65,41,40,34,30,29,25,19,17,17,16,15,14,13,8,4,4,4,3,3,2,2,1,1,1,0,0,0,0,0,0,0,17,16,16,12,12,11,8,8,7,7,7,7,6,6,6,6,7,6,5,5,5,4,4,4,26,87.65384615384616
138,Human,2480,0.0,0.8084677419354839,0.008467741935483872,21,125,19,54,71,288,58,49,108,119,2,12,97,28,146,161,56,0,134,104,209,62,16,37,7,43,0,86,82,69,65,46,46,40,40,40,38,38,34,34,32,32,31,31,30,30,28,28,28,26,25,25,24,24,24,23,23,22,22,22,21,21,21,21,20,19,19,57,51,29,28,28,24,23,21,20,20,19,19,18,18,18,17,17,17,16,16,16,15,13,13,13,13,13,12,12,12,12,12,12,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0,125,19,54,71,288,58,49,108,119,2,12,97,28,146,161,56,0,134,104,209,62,16,37,7,43,0,430,20.476190476190474,20.61904761904762,2.986206896551724,235,11.19047619047619,74,59,37,37,36,31,23,22,21,18,17,16,9,8,8,7,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,23,22,20,19,16,14,12,10,10,8,8,8,7,7,7,7,12,9,8,8,7,7,6,5,21,117.14285714285714
139,Human,1362,0.0,0.8076358296622613,0.013215859030837005,13,85,18,37,26,134,19,12,41,92,9,14,36,24,84,82,20,6,56,90,118,40,14,18,2,19,4,46,42,35,32,29,26,24,22,21,21,21,20,19,19,19,18,18,16,16,15,15,14,13,13,13,12,12,12,11,11,11,11,11,11,10,10,10,10,10,9,18,18,18,17,14,14,11,11,10,10,9,9,9,9,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,85,18,37,26,134,19,12,41,92,9,14,36,24,84,82,20,6,56,90,118,40,14,18,2,19,4,244,18.76923076923077,18.76923076923077,2.0854700854700856,125,9.615384615384615,34,30,25,23,21,18,13,10,10,9,9,9,8,8,4,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18,9,8,7,7,6,6,6,5,5,5,5,5,5,4,4,7,5,4,4,4,3,3,3,13,103.84615384615384
140,Human,1613,0.0,0.8078115313081216,0.008679479231246125,13,104,15,35,41,168,18,19,55,97,2,10,59,47,75,121,43,3,84,108,90,37,22,19,0,31,0,53,37,28,28,27,27,26,25,25,25,24,24,23,22,22,21,21,21,20,20,19,19,18,17,17,17,16,16,15,15,15,15,14,13,12,12,12,12,12,12,17,15,14,14,14,13,13,12,12,12,12,12,11,11,11,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,0,0,0,0,0,0,0,0,0,0,104,15,35,41,168,18,19,55,97,2,10,59,47,75,121,43,3,84,108,90,37,22,19,0,31,0,274,21.076923076923077,21.23076923076923,2.123076923076923,140,10.76923076923077,53,30,28,23,21,17,17,15,13,10,10,8,7,7,5,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,17,13,10,8,7,7,7,7,7,6,6,6,5,5,5,5,7,6,6,5,5,5,4,4,13,123.15384615384616
